603;том;то;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;604;obl;_;@dlb1967m-words#@dlb1967m#211.122#211.455
604;стоял;стоять;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;566;conj;_;@dlb1967m-words#@dlb1967m#211.455#211.788
605;и;и;PART;_;_;606;advmod;_;@dlb1967m-words#@dlb1967m#211.788#212.121
606;стою;стоить;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;604;obl;_;@dlb1967m-words#@dlb1967m#212.121#212.454
607;/;/;PUNCT;_;_;610;punct;_;@dlb1967m-words#@dlb1967m#212.454#212.787
608;и;и;CCONJ;_;_;610;cc;_;@dlb1967m-words#@dlb1967m#212.787#213.12
609;особенно;особенно;ADV;_;Degree=Pos;610;advmod;_;@dlb1967m-words#@dlb1967m#213.12#213.453
610;приятно;приятный;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;604;conj;_;@dlb1967m-words#@dlb1967m#213.453#213.796
611;говорить;говорить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;610;csubj;_;@dlb1967m-words#@dlb1967m#214.293#214.594
612;об;о;ADP;_;_;613;case;_;@dlb1967m-words#@dlb1967m#214.594#214.895
613;этом;это;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;611;obl;_;@dlb1967m-words#@dlb1967m#214.895#215.196
614;около;около;ADP;_;_;615;case;_;@dlb1967m-words#@dlb1967m#215.196#215.497
615;него;он;PRON;_;Case=Gen|Gender=Masc|Number=Sing|Person=3;611;obl;_;@dlb1967m-words#@dlb1967m#215.497#215.798
616;/;/;PUNCT;_;_;618;punct;_;@dlb1967m-words#@dlb1967m#215.798#216.099
617;но;но;CCONJ;_;_;618;cc;_;@dlb1967m-words#@dlb1967m#216.099#216.4
618;понимаете;понимать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;604;conj;_;@dlb1967m-words#@dlb1967m#216.4#216.701
619;же;же;PART;_;_;618;advmod;_;@dlb1967m-words#@dlb1967m#216.701#217.002
620;/;/;PUNCT;_;_;624;punct;_;@dlb1967m-words#@dlb1967m#217.002#217.303
621;что;что;PRON;_;Case=Nom;624;nsubj;_;@dlb1967m-words#@dlb1967m#217.303#217.604
622;меня;я;PRON;_;Case=Acc|Number=Sing|Person=1;624;obj;_;@dlb1967m-words#@dlb1967m#217.604#217.905
623;всегда;всегда;ADV;_;Degree=Pos;624;advmod;_;@dlb1967m-words#@dlb1967m#217.905#218.206
624;поражало;поражать;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;618;parataxis;_;@dlb1967m-words#@dlb1967m#218.206#218.516
625;в;в;ADP;_;_;627;case;_;@dlb1967m-words#@dlb1967m#218.853#219.368
626;этом;этот;DET;_;Case=Loc|Gender=Masc|Number=Sing;627;det;_;@dlb1967m-words#@dlb1967m#219.368#219.883
627;памятнике;памятник;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;624;obl;_;@dlb1967m-words#@dlb1967m#219.883#220.398
628;его;его;DET;_;_;629;det;_;@dlb1967m-words#@dlb1967m#220.415#220.834
629;выражение;выражение;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;632;nsubj;_;@dlb1967m-words#@dlb1967m#220.834#221.253
630;лица;лицо;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;629;nmod;_;@dlb1967m-words#@dlb1967m#221.253#221.672
631;/;/;PUNCT;_;_;632;punct;_;@dlb1967m-words#@dlb1967m#221.672#222.091
632;меняется;менять;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;624;conj;_;@dlb1967m-words#@dlb1967m#222.091#222.51
633;по;по;ADP;_;_;632;advmod;_;@dlb1967m-words#@dlb1967m#222.51#222.929
634;мере;мера;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing;633;fixed;_;@dlb1967m-words#@dlb1967m#222.929#223.348
635;того;то;PRON;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;633;fixed;_;@dlb1967m-words#@dlb1967m#223.348#223.767
636;как;как;SCONJ;_;_;638;mark;_;@dlb1967m-words#@dlb1967m#223.767#224.186
637;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;638;nsubj;_;@dlb1967m-words#@dlb1967m#224.186#224.605
638;проходите;проходить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;632;advcl;_;@dlb1967m-words#@dlb1967m#224.605#225.024
639;памятник;памятник;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;638;obj;_;@dlb1967m-words#@dlb1967m#225.024#225.443
640;/;/;PUNCT;_;_;641;punct;_;@dlb1967m-words#@dlb1967m#225.443#225.862
641;слева;слева;ADV;_;Degree=Pos;639;advmod;_;@dlb1967m-words#@dlb1967m#225.862#226.293
642;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;641;nsubj;_;@dlb1967m-words#@dlb1967m#226.633#227.13
643;/;/;PUNCT;_;_;644;punct;_;@dlb1967m-words#@dlb1967m#227.13#227.627
644;радостный;радостный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;642;amod;_;@dlb1967m-words#@dlb1967m#227.627#228.124
645;/;/;PUNCT;_;_;646;punct;_;@dlb1967m-words#@dlb1967m#228.124#228.621
646;повелительный;повелительный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;644;conj;_;@dlb1967m-words#@dlb1967m#228.621#229.118
647;в;в;ADP;_;_;648;case;_;@dlb1967m-words#@dlb1967m#229.347#229.714
648;общем;общий;ADJ;_;Case=Loc|Degree=Pos|Gender=Masc|Number=Sing;646;obl;_;@dlb1967m-words#@dlb1967m#229.714#230.081
649;спокойный;спокойный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;646;obl;_;@dlb1967m-words#@dlb1967m#230.081#230.448
650;да;да;PART;_;_;655;advmod;_;@dlb1967m-words#@dlb1967m#230.448#230.816
651;а;а;CCONJ;_;_;655;cc;_;@dlb1967m-words#@dlb1967m#231.042#231.525
652;справа;справа;ADV;_;Degree=Pos;655;advmod;_;@dlb1967m-words#@dlb1967m#231.525#232.009
653;это;этот;DET;_;Case=Acc|Gender=Neut|Number=Sing;654;det;_;@dlb1967m-words#@dlb1967m#232.027#232.582
654;лицо;лицо;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;655;obj;_;@dlb1967m-words#@dlb1967m#232.582#233.137
655;взбешённое;взбешённый;VERB;_;Aspect=Perf|Case=Acc|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass;649;conj;_;@dlb1967m-words#@dlb1967m#233.137#233.692
656;страшное;страшный;ADJ;_;Case=Nom|Degree=Pos|Gender=Neut|Number=Sing;661;conj;_;@dlb1967m-words#@dlb1967m#233.692#234.247
657;в;в;ADP;_;_;658;case;_;@dlb1967m-words#@dlb1967m#241.983#242.224
658;этом;это;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;656;nmod;_;@dlb1967m-words#@dlb1967m#242.224#242.465
659;одна;один;DET;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;661;nsubj;_;@dlb1967m-words#@dlb1967m#242.465#242.706
660;их;они;PRON;_;Case=Gen|Number=Plur|Person=3;661;nmod;_;@dlb1967m-words#@dlb1967m#242.706#242.949
661;да;да;PART;_;_;655;advmod;_;@dlb1967m-words#@dlb1967m#243.016#243.308
662;/;/;PUNCT;_;_;663;punct;_;@dlb1967m-words#@dlb1967m#243.308#243.6
663;мистическая;мистический;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;661;acl;_;@dlb1967m-words#@dlb1967m#243.6#243.892
664;/;/;PUNCT;_;_;665;punct;_;@dlb1967m-words#@dlb1967m#243.892#244.184
665;природа;природа;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;663;conj;_;@dlb1967m-words#@dlb1967m#244.184#244.476
666;этого;этот;DET;_;Case=Gen|Gender=Masc|Number=Sing;667;det;_;@dlb1967m-words#@dlb1967m#244.476#244.768
667;памятника;памятник;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;665;nmod;_;@dlb1967m-words#@dlb1967m#244.768#245.06
668;/;/;PUNCT;_;_;669;punct;_;@dlb1967m-words#@dlb1967m#245.06#245.352
669;Пётр;Пётр;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;675;parataxis;_;@dlb1967m-words#@dlb1967m#245.352#245.644
670;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;675;cop;_;@dlb1967m-words#@dlb1967m#245.644#245.936
671;тоже;тоже;PART;_;_;673;advmod;_;@dlb1967m-words#@dlb1967m#245.936#246.228
672;в;в;ADP;_;_;673;case;_;@dlb1967m-words#@dlb1967m#246.228#246.52
673;общем;общий;ADJ;_;Case=Loc|Degree=Pos|Gender=Neut|Number=Sing;675;parataxis;_;@dlb1967m-words#@dlb1967m#246.52#246.812
674;не;не;PART;_;_;675;advmod;_;@dlb1967m-words#@dlb1967m#246.812#247.104
675;пряник;пряник;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;665;appos;_;@dlb1967m-words#@dlb1967m#247.104#247.396
676;/;/;PUNCT;_;_;681;punct;_;@dlb1967m-words#@dlb1967m#247.396#247.688
677;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;681;nsubj;_;@dlb1967m-words#@dlb1967m#247.688#247.98
678;не;не;PART;_;_;679;advmod;_;@dlb1967m-words#@dlb1967m#247.98#248.272
679;самая;самый;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;680;amod;_;@dlb1967m-words#@dlb1967m#248.272#248.564
680;радостная;радостный;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;681;amod;_;@dlb1967m-words#@dlb1967m#248.564#248.856
681;фигура;фигура;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;665;conj;_;@dlb1967m-words#@dlb1967m#248.856#249.161
682;но;но;CCONJ;_;_;685;cc;_;@dlb1967m-words#@dlb1967m#249.576#250.015
683;ничего;ничто;PRON;_;Case=Gen;685;obl;_;@dlb1967m-words#@dlb1967m#250.015#250.454
684;не;не;PART;_;_;685;advmod;_;@dlb1967m-words#@dlb1967m#250.454#250.893
685;поделаешь;поделать;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act;663;conj;_;@dlb1967m-words#@dlb1967m#250.893#251.332
686;/;/;PUNCT;_;_;687;punct;_;@dlb1967m-words#@dlb1967m#251.332#251.771
687;видимо;видимо;ADV;_;Degree=Pos;685;parataxis;_;@dlb1967m-words#@dlb1967m#251.771#252.21
688;/;/;PUNCT;_;_;687;punct;_;@dlb1967m-words#@dlb1967m#252.21#252.649
689;всё-таки;все-таки;PART;_;_;690;advmod;_;@dlb1967m-words#@dlb1967m#252.649#253.088
690;воля;воля;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;685;obl;_;@dlb1967m-words#@dlb1967m#253.088#253.527
691;/;/;PUNCT;_;_;694;punct;_;@dlb1967m-words#@dlb1967m#253.527#253.966
692;какая-то;какой-то;DET;_;Case=Nom|Gender=Fem|Number=Sing;693;det;_;@dlb1967m-words#@dlb1967m#253.966#254.405
693;имперская;имперский;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;694;obl;_;@dlb1967m-words#@dlb1967m#254.405#254.847
694;необходима;необходимый;ADJ;_;Degree=Pos|Gender=Fem|Number=Sing|Variant=Short;690;conj;_;@dlb1967m-words#@dlb1967m#255.033#256.33
695;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;694;nsubj;_;@dlb1967m-words#@dlb1967m#260.076#260.338
696;разный;разный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;694;amod;_;@dlb1967m-words#@dlb1967m#260.338#260.6
697;да;да;CCONJ;_;_;701;cc;_;@dlb1967m-words#@dlb1967m#260.6#260.862
698;/;/;PUNCT;_;_;699;punct;_;@dlb1967m-words#@dlb1967m#260.862#261.124
699;слева;слева;ADV;_;Degree=Pos;701;parataxis;_;@dlb1967m-words#@dlb1967m#261.124#261.389
700;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;701;nsubj;_;@dlb1967m-words#@dlb1967m#261.508#261.855
701;радостный;радостный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;696;conj;_;@dlb1967m-words#@dlb1967m#261.855#262.203
702;справа;справа;ADV;_;Degree=Pos;701;advmod;_;@dlb1967m-words#@dlb1967m#262.211#262.541
703;грустный;грустный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;701;obl;_;@dlb1967m-words#@dlb1967m#262.541#262.871
704;/;/;PUNCT;_;_;708;punct;_;@dlb1967m-words#@dlb1967m#262.871#263.201
705;и;и;CCONJ;_;_;708;cc;_;@dlb1967m-words#@dlb1967m#263.201#263.531
706;вот;вот;PART;_;_;708;advmod;_;@dlb1967m-words#@dlb1967m#263.531#263.861
707;в;в;ADP;_;_;708;case;_;@dlb1967m-words#@dlb1967m#263.861#264.191
708;этом-то;этой-то;DET;_;Case=Loc|Gender=Masc|Number=Sing;703;conj;_;@dlb1967m-words#@dlb1967m#264.191#264.521
709;и;и;CCONJ;_;_;710;cc;_;@dlb1967m-words#@dlb1967m#264.521#264.851
710;заключается;заключаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;708;conj;_;@dlb1967m-words#@dlb1967m#264.851#265.181
711;двойственность;двойственность;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;710;nsubj;_;@dlb1967m-words#@dlb1967m#265.181#265.511
712;российской;российский;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;713;amod;_;@dlb1967m-words#@dlb1967m#265.511#265.841
713;природы;природа;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;711;nmod;_;@dlb1967m-words#@dlb1967m#265.841#266.171
714;/;/;PUNCT;_;_;725;punct;_;@dlb1967m-words#@dlb1967m#266.171#266.501
715;с;с;ADP;_;_;717;case;_;@dlb1967m-words#@dlb1967m#266.501#266.831
716;одной;один;NUM;_;Case=Gen|Gender=Fem;717;nummod;_;@dlb1967m-words#@dlb1967m#266.831#267.161
717;стороны;сторона;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;725;parataxis;_;@dlb1967m-words#@dlb1967m#267.161#267.491
718;это;этот;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;725;nsubj;_;@dlb1967m-words#@dlb1967m#267.491#267.822
719;да;д;PART;_;_;725;parataxis;_;@dlb1967m-words#@dlb1967m#268.169#268.437
720;/;/;PUNCT;_;_;719;punct;_;@dlb1967m-words#@dlb1967m#268.437#268.705
721;с;с;ADP;_;_;723;case;_;@dlb1967m-words#@dlb1967m#268.705#268.973
722;одной;один;NUM;_;Case=Gen|Gender=Fem;723;nummod;_;@dlb1967m-words#@dlb1967m#268.973#269.241
723;стороны;сторона;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;725;parataxis;_;@dlb1967m-words#@dlb1967m#269.241#269.509
724;это;этот;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;725;nsubj;_;@dlb1967m-words#@dlb1967m#269.509#269.777
725;триумф;триумф;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;711;appos;_;@dlb1967m-words#@dlb1967m#269.777#270.045
726;с;с;ADP;_;_;728;case;_;@dlb1967m-words#@dlb1967m#270.045#270.313
727;другой;другой;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;728;amod;_;@dlb1967m-words#@dlb1967m#270.313#270.581
728;трагедия;трагедия;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;725;nmod;_;@dlb1967m-words#@dlb1967m#270.581#270.849
729;/;/;PUNCT;_;_;750;punct;_;@dlb1967m-words#@dlb1967m#270.849#271.117
730;но;но;CCONJ;_;_;750;cc;_;@dlb1967m-words#@dlb1967m#271.117#271.389
731;э;эра;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;750;nsubj;_;@dlb1967m-words#@dlb1967m#271.813#272.091
732;/;/;PUNCT;_;_;749;punct;_;@dlb1967m-words#@dlb1967m#272.091#272.369
733;как;как;SCONJ;_;_;749;parataxis;_;@dlb1967m-words#@dlb1967m#272.369#272.647
734;бы;бы;PART;_;_;733;fixed;_;@dlb1967m-words#@dlb1967m#272.647#272.925
735;то;то;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;733;fixed;_;@dlb1967m-words#@dlb1967m#272.925#273.203
736;ни;ни;PART;_;Polarity=Neg;733;fixed;_;@dlb1967m-words#@dlb1967m#273.203#273.481
737;было;быть;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;733;fixed;_;@dlb1967m-words#@dlb1967m#273.481#273.759
738;/;/;PUNCT;_;_;733;punct;_;@dlb1967m-words#@dlb1967m#273.759#274.037
739;при;при;ADP;_;_;741;case;_;@dlb1967m-words#@dlb1967m#274.037#274.315
740;всём;весь;DET;_;Case=Loc|Gender=Neut|Number=Sing;741;det;_;@dlb1967m-words#@dlb1967m#274.315#274.593
741;трагизме;трагизм;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;749;nmod;_;@dlb1967m-words#@dlb1967m#274.593#274.871
742;своей;свой;DET;_;Case=Gen|Gender=Fem|Number=Sing;743;det;_;@dlb1967m-words#@dlb1967m#274.871#275.149
743;судьбы;судьба;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;741;nmod;_;@dlb1967m-words#@dlb1967m#275.149#275.432
744;для;для;ADP;_;_;745;case;_;@dlb1967m-words#@dlb1967m#275.822#276.247
745;меня;я;PRON;_;Case=Gen|Number=Sing|Person=1;749;nmod;_;@dlb1967m-words#@dlb1967m#276.247#276.672
746;Питер;Питер;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;749;nsubj;_;@dlb1967m-words#@dlb1967m#276.672#277.097
747;всегда;всегда;ADV;_;Degree=Pos;749;advmod;_;@dlb1967m-words#@dlb1967m#277.097#277.522
748;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;749;cop;_;@dlb1967m-words#@dlb1967m#277.522#277.947
749;городом-праздником;городом-праздником;NOUN;_;Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing;731;nmod;_;@dlb1967m-words#@dlb1967m#277.947#278.372
750;понимаете;понимать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;725;conj;_;@dlb1967m-words#@dlb1967m#278.635#278.992
751;и;и;CCONJ;_;_;750;cc;_;@dlb1967m-words#@dlb1967m#278.992#279.349
752;/;/;PUNCT;_;_;751;punct;_;@dlb1967m-words#@dlb1967m#279.349#279.706
753;погода;погода;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;755;nsubj;_;@dlb1967m-words#@dlb1967m#279.706#280.063
754;всегда;всегда;ADV;_;Degree=Pos;755;advmod;_;@dlb1967m-words#@dlb1967m#280.063#280.42
755;эта;этот;DET;_;Case=Nom|Gender=Fem|Number=Sing;752;det;_;@dlb1967m-words#@dlb1967m#280.42#280.779
756;а;а;CCONJ;_;_;758;cc;_;@dlb1967m-words#@dlb1967m#281.415#281.804
757;для;для;ADP;_;_;758;case;_;@dlb1967m-words#@dlb1967m#281.804#282.193
758;меня;я;PRON;_;Case=Gen|Number=Sing|Person=1;755;conj;_;@dlb1967m-words#@dlb1967m#282.193#282.582
759;/;/;PUNCT;_;_;760;punct;_;@dlb1967m-words#@dlb1967m#282.582#282.971
760;праздник;праздник;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;758;nsubj;_;@dlb1967m-words#@dlb1967m#282.971#283.364
761;потому;потому;ADV;_;Degree=Pos;764;mark;_;@dlb1967m-words#@dlb1967m#283.516#283.89
762;что;что;SCONJ;_;_;761;fixed;_;@dlb1967m-words#@dlb1967m#283.89#284.264
763;ветер;ветер;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;764;nsubj;_;@dlb1967m-words#@dlb1967m#284.264#284.638
764;свежий;свежий;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;760;acl;_;@dlb1967m-words#@dlb1967m#284.638#285.012
765;/;/;PUNCT;_;_;771;punct;_;@dlb1967m-words#@dlb1967m#285.012#285.386
766;потому;потому;ADV;_;Degree=Pos;771;mark;_;@dlb1967m-words#@dlb1967m#285.386#285.76
767;что;что;SCONJ;_;_;766;fixed;_;@dlb1967m-words#@dlb1967m#285.76#286.134
768;люди;человек;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur;771;nsubj;_;@dlb1967m-words#@dlb1967m#286.134#286.508
769;/;/;PUNCT;_;_;770;punct;_;@dlb1967m-words#@dlb1967m#286.508#286.882
770;более-менее;более-менее;ADV;_;Degree=Cmp;771;parataxis;_;@dlb1967m-words#@dlb1967m#286.882#287.262
771;адекватные;адекватный;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;764;obl;_;@dlb1967m-words#@dlb1967m#287.347#287.723
772;/;/;PUNCT;_;_;773;punct;_;@dlb1967m-words#@dlb1967m#287.723#288.099
773;да;да;PART;_;_;774;parataxis;_;@dlb1967m-words#@dlb1967m#288.099#288.475
774;/;/;PUNCT;_;_;776;punct;_;@dlb1967m-words#@dlb1967m#288.475#288.851
775;и;и;CCONJ;_;_;776;cc;_;@dlb1967m-words#@dlb1967m#288.851#289.227
776;нет;нет;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;771;conj;_;@dlb1967m-words#@dlb1967m#289.227#289.603
777;этой;этот;DET;_;Case=Gen|Gender=Fem|Number=Sing;781;det;_;@dlb1967m-words#@dlb1967m#289.603#289.979
778;страшной;страшный;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;781;amod;_;@dlb1967m-words#@dlb1967m#289.979#290.355
779;московской;московский;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;781;amod;_;@dlb1967m-words#@dlb1967m#290.355#290.731
780;/;/;PUNCT;_;_;781;punct;_;@dlb1967m-words#@dlb1967m#290.731#291.107
781;придавленности;придавленность;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;776;nsubj;_;@dlb1967m-words#@dlb1967m#291.107#291.483
782;и;и;CCONJ;_;_;783;cc;_;@dlb1967m-words#@dlb1967m#291.483#291.859
783;злобы;злоба;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;781;conj;_;@dlb1967m-words#@dlb1967m#291.859#292.235
784;/;/;PUNCT;_;_;790;punct;_;@dlb1967m-words#@dlb1967m#292.235#292.611
785;когда;когда;SCONJ;_;_;790;mark;_;@dlb1967m-words#@dlb1967m#292.611#292.987
786;на;на;ADP;_;_;789;case;_;@dlb1967m-words#@dlb1967m#292.987#293.363
787;любого;любой;DET;_;Case=Acc|Gender=Masc|Number=Sing;789;det;_;@dlb1967m-words#@dlb1967m#293.363#293.739
788;нового;новый;ADJ;_;Case=Gen|Degree=Pos|Gender=Masc|Number=Sing;789;amod;_;@dlb1967m-words#@dlb1967m#293.739#294.115
789;человека;человек;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;790;obl;_;@dlb1967m-words#@dlb1967m#294.115#294.491
790;смотрят;смотреть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;783;advcl;_;@dlb1967m-words#@dlb1967m#294.491#294.867
791;как;как;SCONJ;_;_;794;mark;_;@dlb1967m-words#@dlb1967m#294.867#295.243
792;на;на;ADP;_;_;794;case;_;@dlb1967m-words#@dlb1967m#295.243#295.619
793;потенциального;потенциальный;ADJ;_;Animacy=Anim|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;794;amod;_;@dlb1967m-words#@dlb1967m#295.619#295.995
794;конкурента;конкурент;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;790;obl;_;@dlb1967m-words#@dlb1967m#295.995#296.381
795;а;а;CCONJ;_;_;798;cc;_;@dlb1967m-words#@dlb1967m#296.61#296.87
796;сюда;сюда;ADV;_;Degree=Pos;798;advmod;_;@dlb1967m-words#@dlb1967m#296.87#297.13
797;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;798;nsubj;_;@dlb1967m-words#@dlb1967m#297.13#297.39
798;призжаю;призжать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;790;conj;_;@dlb1967m-words#@dlb1967m#297.39#297.65
799;как;как;SCONJ;_;_;800;mark;_;@dlb1967m-words#@dlb1967m#297.65#297.91
800;домой;домой;ADV;_;Degree=Pos;798;advmod;_;@dlb1967m-words#@dlb1967m#297.91#298.17
801;да;да;PART;_;_;803;advmod;_;@dlb1967m-words#@dlb1967m#298.17#298.43
802;в;в;ADP;_;_;803;case;_;@dlb1967m-words#@dlb1967m#298.43#298.69
803;общем;общий;ADJ;_;Case=Loc|Degree=Pos|Gender=Neut|Number=Sing;798;obl;_;@dlb1967m-words#@dlb1967m#298.69#298.95
804;здесь;здесь;ADV;_;Degree=Pos;803;advmod;_;@dlb1967m-words#@dlb1967m#298.95#299.21
805;/;/;PUNCT;_;_;803;punct;_;@dlb1967m-words#@dlb1967m#299.21#299.47
806;и;и;CCONJ;_;_;813;cc;_;@dlb1967m-words#@dlb1967m#299.47#299.73
807;дом;дом;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;813;nsubj;_;@dlb1967m-words#@dlb1967m#299.73#299.99
808;уже;уже;ADV;_;Degree=Pos;809;advmod;_;@dlb1967m-words#@dlb1967m#299.99#300.25
809;давно;давно;ADV;_;Degree=Pos;813;advmod;_;@dlb1967m-words#@dlb1967m#300.25#300.516
810;нам;мы;PRON;_;Case=Dat|Number=Plur|Person=1;809;advmod;_;@dlb1967m-words#@dlb1967m#301.288#301.664
811;самим;сам;ADJ;_;Case=Dat|Degree=Pos|Number=Plur;813;iobj;_;@dlb1967m-words#@dlb1967m#301.664#302.04
812;не;не;PART;_;_;813;advmod;_;@dlb1967m-words#@dlb1967m#302.04#302.416
813;хватает;хватать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;790;conj;_;@dlb1967m-words#@dlb1967m#302.416#302.792
814;да;д;PART;_;_;813;advmod;_;@dlb1967m-words#@dlb1967m#302.792#303.169
815;а;а;CCONJ;_;_;817;cc;_;@dlb1967m-words#@dlb1967m#303.542#303.805
