649	смотрела	смотреть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3832.246#3832.661
650	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3832.661#3833.076
651	вздыхала	вздыхать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3833.076#3833.491
652	мама	мама	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3833.491#3833.906
653	спросила	спросить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3833.906#3834.321
654	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3834.321#3834.736
655	чем	что	PRON	_	Case=Loc	_	_	_	@lah1929f-words#@lah1929f#3834.736#3835.151
656	дело	дело	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3835.151#3835.566
657	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3835.566#3836.0
658	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@lah1929f-words#@lah1929f#3836.467#3836.741
659	что	что	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3836.741#3837.015
660	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3837.015#3837.289
661	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3837.289#3837.563
662	даете	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3837.563#3837.837
663	что	что	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3837.837#3838.111
664	ли	ли	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3838.111#3838.385
665	разрешение	разрешение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3838.385#3838.659
666	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3838.659#3838.941
667	как	как	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3839.22#3839.625
668	же	же	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3839.625#3840.03
669	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3840.03#3840.435
670	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3840.435#3840.84
671	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@lah1929f-words#@lah1929f#3840.84#3841.245
672	участник	участник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3841.245#3841.65
673	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3841.65#3842.055
674	войны	война	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3842.055#3842.46
675	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3842.46#3842.865
676	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3842.865#3843.27
677	дочка-то	дочка-то	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3843.27#3843.675
678	а	а	INTJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3844.08#3844.485
679	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3844.485#3844.89
680	шпионка	шпионка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3844.89#3845.295
681	американская	американский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3845.295#3845.7
682	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3845.87#3846.096
683	что	что	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3846.096#3846.322
684	за	за	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3846.322#3846.548
685	еще	еще	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3846.548#3846.774
686	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3846.774#3847.0
687	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3848.591#3849.135
688	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@lah1929f-words#@lah1929f#3849.135#3849.679
689	ставили	ставить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3849.679#3850.223
690	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3850.223#3850.767
691	такой	такой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3850.767#3851.311
692	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3851.311#3851.855
693	спекталь	спекталь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3851.855#3852.399
694	за	за	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3852.399#3852.943
695	вторым	второй	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3852.943#3853.487
696	фронтом	фронт	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3853.487#3854.031
697	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3854.031#3854.575
698	#неразборчиво#	#неразборчиво#	X	_	_	_	_	_	@lah1929f-words#@lah1929f#3854.575#3855.119
699	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3855.119#3855.663
700	где	где	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3855.663#3856.207
701	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3856.207#3856.751
702	боталичка	боталичка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3856.751#3857.295
703	играла	играть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3857.295#3857.839
704	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3857.839#3858.383
705	советскую	советский	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3858.383#3858.927
706	разведчицу	разведчица	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3858.927#3859.471
707	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3859.471#3860.015
708	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3860.015#3860.559
709	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3860.559#3861.103
710	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3861.103#3861.647
711	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3861.647#3862.191
712	американскую	американский	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3862.191#3862.735
713	шпионку	шпионка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3862.735#3863.305
714	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3863.935#3864.324
715	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3864.324#3864.713
716	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3864.713#3865.102
717	сыграла	сыграть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3865.102#3865.491
718	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3865.491#3865.88
719	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3865.88#3866.269
720	с	с	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3866.269#3866.658
721	таким	такой	DET	_	Case=Ins|Gender=Masc	_	_	_	@lah1929f-words#@lah1929f#3866.658#3867.047
722	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3867.047#3867.436
723	вот	вот	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3867.436#3867.825
724	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3867.825#3868.214
725	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3868.214#3868.603
726	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3868.603#3868.992
727	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3868.992#3869.381
728	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3869.381#3869.77
729	до	до	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3869.77#3870.159
730	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3870.159#3870.548
731	играла	играть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3870.548#3870.937
732	позднюю	поздний	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3870.937#3871.326
733	любовь	любовь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3871.326#3871.715
734	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3871.715#3872.104
735	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3872.104#3872.493
736	нравилось	нравиться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@lah1929f-words#@lah1929f#3872.493#3872.882
737	вон	вон	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3872.882#3873.271
738	там	там	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3873.271#3873.66
739	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3873.66#3874.049
740	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3874.049#3874.438
741	но	но	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3874.438#3874.827
742	надо	надо	PRED	_	_	_	_	_	@lah1929f-words#@lah1929f#3874.827#3875.216
743	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3875.216#3875.605
744	отрабатывать	отрабатывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3875.605#3876.0
745	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3876.974#3877.405
746	уж	уж	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3877.405#3877.836
747	Джейн-то	Джейн-то	PROPN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3877.836#3878.267
748	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3878.698#3879.129
749	играла	играть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3879.129#3879.56
750	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3879.56#3879.991
751	с	с	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3879.991#3880.422
752	таким	такой	DET	_	Case=Ins|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3880.422#3880.853
753	наслаждением	наслаждение	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3880.853#3881.285
754	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3881.324#3881.836
755	вот	вот	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3881.836#3882.348
756	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3882.348#3882.86
757	маме	мама	NOUN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3882.86#3883.372
758	рассказывает	рассказывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3883.372#3883.884
759	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3883.884#3884.396
760	маме	мама	NOUN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3884.396#3884.908
761	рассказывает	рассказывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3884.908#3885.42
762	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3885.42#3885.932
763	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3885.932#3886.444
764	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3886.444#3886.956
765	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3886.956#3887.468
766	шпионка	шпионка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3887.468#3887.98
767	американская	американский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3887.98#3888.492
768	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3888.492#3889.004
769	из	из	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3889.004#3889.516
770	Америки	Америка	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3889.516#3890.028
771	приехала	приехать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3890.028#3890.545
772	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3890.616#3890.923
773	ей	она	PRON	_	Case=Dat|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3890.923#3891.23
774	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3891.23#3891.537
775	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3891.537#3891.844
776	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@lah1929f-words#@lah1929f#3891.844#3892.151
777	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3892.151#3892.458
778	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3892.458#3892.765
779	театре	театр	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3892.765#3893.072
780	то	то	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3893.072#3893.379
781	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3893.379#3893.686
782	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3893.686#3894.0
783	нет	нет	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3894.0#3894.421
784	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3894.421#3894.842
785	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3894.842#3895.263
786	зачем	зачем	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3895.263#3895.684
787	у	у	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3895.684#3896.105
788	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@lah1929f-words#@lah1929f#3896.105#3896.526
789	свой	свой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3896.526#3896.947
790	театр	театр	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3896.947#3897.368
791	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3897.368#3897.789
792	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3897.789#3898.21
793	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3898.21#3898.631
794	видела	видеть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3898.631#3899.052
795	вашу	ваш	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3899.052#3899.473
796	дочь	дочь	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3899.473#3899.894
797	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3899.894#3900.315
798	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3900.315#3900.736
799	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3900.736#3901.157
800	американская	американский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3901.157#3901.578
801	шпионка	шпионка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3901.578#3902.0
802	моя	мой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3902.289#3902.662
803	дочь	дочь	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3902.662#3903.035
804	родилась	рождаться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@lah1929f-words#@lah1929f#3903.035#3903.408
805	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3903.408#3903.781
806	Москве	Москва	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3903.781#3904.154
807	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3904.154#3904.527
808	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3904.527#3904.9
809	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3904.9#3905.273
810	Америке	Америка	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3905.273#3905.646
811	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3905.646#3906.019
812	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3906.019#3906.395
813	даа	да	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3907.243#3907.467
814	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3907.467#3907.691
815	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3908.045#3908.416
816	сидит	сидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3908.416#3908.787
817	за	за	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3908.787#3909.158
818	любовь	любовь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3909.158#3909.529
819	правда	правда	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3909.864#3910.24
820	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3910.24#3910.616
821	оо	о	INTJ	_	X	_	_	_	@lah1929f-words#@lah1929f#3911.832#3912.276
822	как	как	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3912.276#3912.72
823	интересно	интересно	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3912.72#3913.164
824	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3913.164#3913.608
825	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3913.608#3914.052
826	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3914.052#3914.496
827	уверена	уверенный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@lah1929f-words#@lah1929f#3914.496#3914.94
828	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3914.94#3915.384
829	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3915.384#3915.828
830	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3915.828#3916.272
831	ведь	ведь	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3916.272#3916.716
832	шпионка	шпионка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3916.716#3917.16
833	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3917.424#3917.721
834	ж	же	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3917.721#3918.018
835	ей	она	PRON	_	Case=Dat|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3918.018#3918.315
836	8	8	NUM	_	_	_	_	_	@lah1929f-words#@lah1929f#3918.315#3918.612
837	лет-то	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@lah1929f-words#@lah1929f#3918.612#3918.909
838	дали	дать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3919.206#3919.503
839	если	если	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3919.503#3919.8
840	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3919.8#3920.097
841	шпионка	шпионка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3920.097#3920.394
842	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3920.394#3920.7
843	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3921.148#3921.705
844	правда	правда	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3921.705#3922.262
845	вот	вот	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3922.637#3922.994
846	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3922.994#3923.351
847	уровень	уровень	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3923.351#3923.708
848	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3923.708#3924.067
849	да	да	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3924.605#3925.159
850	дала	дать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3925.656#3926.212
851	маме	мама	NOUN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3926.212#3926.768
852	разрешение	разрешение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3926.768#3927.326
853	мама	мама	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3927.326#3927.681
854	приехала	приехать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3927.681#3928.036
855	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3928.036#3928.391
856	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3928.391#3928.746
857	пришла	прийти	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3928.746#3929.101
858	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3929.101#3929.456
859	свидание	свидание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3929.456#3929.811
860	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3929.811#3930.166
861	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3930.166#3930.521
862	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3930.521#3930.876
863	господи	господи	INTJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3930.876#3931.231
864	когда	когда	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3931.231#3931.586
865	покой	покой	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3931.586#3931.941
